time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-01 00:00:00+00:00,,,72,8
2024-10-02 00:00:00+00:00,,,57,14
2024-10-03 00:00:00+00:00,,,35,15
2024-10-04 00:00:00+00:00,,,64,9
2024-10-05 00:00:00+00:00,,,8,3
2024-10-06 00:00:00+00:00,,,13,6
2024-10-07 00:00:00+00:00,,,127,11
2024-10-08 00:00:00+00:00,,,104,13
2024-10-09 00:00:00+00:00,,,47,10
2024-10-10 00:00:00+00:00,,,35,14
2024-10-11 00:00:00+00:00,,,26,6
2024-10-12 00:00:00+00:00,,,37,7
2024-10-13 00:00:00+00:00,,,28,4
2024-10-14 00:00:00+00:00,1.0,1.0,9,7
