url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria/wiki,53,39
/OpenMalaria-Org/openmalaria,49,32
/OpenMalaria-Org/openmalaria/blob/main/util/example/example_scenario.xml,18,4
/OpenMalaria-Org/openmalaria/blob/develop/model/PkPd/Drug/LSTMDrugConversion.cpp,13,13
/OpenMalaria-Org/openmalaria/pulls,12,1
/OpenMalaria-Org/openmalaria/wiki/UserGuide,11,8
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,10,9
/OpenMalaria-Org/openmalaria/issues,10,1
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,9,6
/OpenMalaria-Org/openmalaria/pull/458,8,2
