url_path,views_total,views_unique
/SwissTPH/openmalaria,125,38
/SwissTPH/openmalaria/wiki,41,24
/SwissTPH/openmalaria/wiki/UserGuide,14,9
/SwissTPH/openmalaria/releases,14,7
/SwissTPH/openmalaria/commits/main,11,1
/SwissTPH/openmalaria/releases/tag/schema-47.0,6,5
/SwissTPH/openmalaria/blob/79b213876d6711ef5c701c3adae0f063c8407ac8/util/example/example_scenario.xml,6,3
/SwissTPH/openmalaria/wiki/Monitoring,6,2
/SwissTPH/openmalaria/tree/main,5,3
/SwissTPH/openmalaria/wiki/ModelInterventions,4,4
