url_path,views_total,views_unique
/SwissTPH/openmalaria,77,41
/SwissTPH/openmalaria/wiki,54,37
/SwissTPH/openmalaria/wiki/UserGuide,28,15
/SwissTPH/openmalaria/wiki/ModelInterventions,24,10
/SwissTPH/openmalaria/blob/main/model/PopulationAgeStructure.h,22,3
/SwissTPH/openmalaria/wiki/ModelWithinHost,20,5
/SwissTPH/openmalaria/releases/tag/schema-44.0,19,7
/SwissTPH/openmalaria/tree/main/model,16,6
/SwissTPH/openmalaria/wiki/ScenarioTransmission,16,3
/SwissTPH/openmalaria/wiki/ScenarioHealthSystem,15,7
