url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,183,45
/OpenMalaria-Org/openmalaria/wiki,79,37
/OpenMalaria-Org/openmalaria/wiki/UserGuide,37,18
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,31,9
/OpenMalaria-Org/openmalaria/pulls,19,3
/OpenMalaria-Org/openmalaria/wiki/ModelDemography,15,6
/OpenMalaria-Org/openmalaria/wiki/References,14,6
/OpenMalaria-Org/openmalaria/wiki/Monitoring,13,8
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,13,8
/OpenMalaria-Org/openmalaria/wiki/Elimination,12,4
