time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-25 00:00:00+00:00,4,1,26,6
2026-03-26 00:00:00+00:00,3,3,52,15
2026-03-27 00:00:00+00:00,2,2,33,6
2026-03-28 00:00:00+00:00,2,2,10,4
2026-03-29 00:00:00+00:00,4,1,30,11
2026-03-30 00:00:00+00:00,1358,5,118,14
2026-03-31 00:00:00+00:00,3,3,61,14
2026-04-01 00:00:00+00:00,4,3,60,14
2026-04-02 00:00:00+00:00,3,3,32,14
2026-04-03 00:00:00+00:00,2,2,33,9
2026-04-04 00:00:00+00:00,3,3,50,6
2026-04-05 00:00:00+00:00,0,0,16,5
2026-04-06 00:00:00+00:00,3,3,12,3
2026-04-07 00:00:00+00:00,3,3,50,17
