url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,201,59
/OpenMalaria-Org/openmalaria/wiki,69,44
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,24,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,22,8
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,19,12
/OpenMalaria-Org/openmalaria/wiki/UserGuide,15,13
/OpenMalaria-Org/openmalaria/wiki/References,13,2
/OpenMalaria-Org/openmalaria/pull/454,7,2
/OpenMalaria-Org/openmalaria/wiki/ScenarioHealthSystem,6,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioTransmission,6,5
