url_path,views_total,views_unique
/OpenMalaria-Org/openmalaria,206,48
/OpenMalaria-Org/openmalaria/wiki,85,44
/OpenMalaria-Org/openmalaria/wiki/UserGuide,43,22
/OpenMalaria-Org/openmalaria/wiki/MonitoringOptions,26,10
/OpenMalaria-Org/openmalaria/wiki/Monitoring,17,7
/OpenMalaria-Org/openmalaria/wiki/ModelInterventions,16,12
/OpenMalaria-Org/openmalaria/wiki/MonitoringOutput,13,6
/OpenMalaria-Org/openmalaria/releases,7,6
/OpenMalaria-Org/openmalaria/wiki/ScenarioDesign,7,4
/OpenMalaria-Org/openmalaria/wiki/UserGuide/_history,6,6
