time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-13 00:00:00+00:00,,,47,6
2025-06-14 00:00:00+00:00,10.0,4.0,3,3
2025-06-15 00:00:00+00:00,2.0,2.0,7,4
2025-06-16 00:00:00+00:00,13.0,3.0,24,8
2025-06-17 00:00:00+00:00,32.0,5.0,56,14
2025-06-18 00:00:00+00:00,30.0,16.0,51,9
2025-06-19 00:00:00+00:00,3.0,2.0,84,12
2025-06-20 00:00:00+00:00,19.0,5.0,38,12
2025-06-21 00:00:00+00:00,3.0,2.0,21,6
2025-06-22 00:00:00+00:00,1.0,1.0,12,6
2025-06-23 00:00:00+00:00,8.0,3.0,68,9
2025-06-24 00:00:00+00:00,16.0,5.0,37,15
2025-06-25 00:00:00+00:00,58.0,15.0,61,16
2025-06-26 00:00:00+00:00,3.0,2.0,100,24
